Country,State,City,Station,Latitude,Longitude,Last Update,Pollutant,Min,Max,Avg,AQI,Predominant Parameter
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17.349694,78.451437,20-11-2023 12:00:00,OZONE,15,23,17,96,PM10
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,PM2.5,31,234,104,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,PM10,52,146,103,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,NO2,3,15,9,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,NH3,1,2,2,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,SO2,17,18,17,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,CO,24,80,37,104,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,20-11-2023 12:00:00,OZONE,1,11,1,104,PM2.5
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,PM2.5,43,100,72,100,PM10
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,PM10,61,128,100,100,PM10
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,NO2,2,8,5,100,PM10
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,NH3,2,3,3,100,PM10
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,SO2,25,26,26,100,PM10
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,20-11-2023 12:00:00,CO,16,24,20,100,PM10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,PM2.5,38,171,72,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,PM10,34,115,63,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,NO2,7,9,8,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,NH3,1,1,1,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,SO2,1,48,18,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,CO,2,85,33,72,PM2.5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,20-11-2023 12:00:00,OZONE,13,14,14,72,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,PM2.5,52,105,76,76,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,PM10,53,87,67,76,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,NO2,14,17,15,76,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,SO2,4,10,7,76,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,CO,24,92,58,76,PM2.5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,20-11-2023 12:00:00,OZONE,27,63,38,76,PM2.5
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,PM2.5,46,152,78,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,PM10,69,148,100,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,NO2,9,24,16,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,NH3,3,5,4,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,SO2,9,13,11,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,CO,10,32,18,100,PM10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,20-11-2023 12:00:00,OZONE,3,10,4,100,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,PM2.5,41,102,63,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,PM10,46,309,96,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,NO2,9,13,10,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,NH3,5,6,5,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,SO2,11,13,12,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,CO,10,28,19,96,PM10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,20-11-2023 12:00:00,OZONE,1,7,1,96,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,PM2.5,70,171,104,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,PM10,89,147,114,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,NO2,13,17,14,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,NH3,1,2,1,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,SO2,11,14,12,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,CO,9,19,15,114,PM10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,20-11-2023 12:00:00,OZONE,NA,NA,NA,114,PM10
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,PM2.5,160,389,295,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,PM10,138,407,217,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,NO2,2,6,3,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,NH3,NA,NA,NA,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,SO2,9,53,18,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,CO,68,107,103,295,PM2.5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,20-11-2023 12:00:00,OZONE,6,50,10,295,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,PM2.5,65,194,123,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,PM10,67,130,102,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,NO2,24,42,29,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,NH3,NA,NA,NA,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,SO2,33,35,34,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,CO,33,49,42,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455,20-11-2023 12:00:00,OZONE,1,12,5,123,PM2.5
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,PM2.5,70,162,104,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,PM10,91,146,116,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,NO2,40,81,58,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,NH3,1,1,1,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,SO2,35,37,36,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,CO,34,65,50,116,PM10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,20-11-2023 12:00:00,OZONE,9,17,10,116,PM10
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,PM2.5,87,329,240,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,PM10,119,286,205,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,NO2,18,140,70,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,NH3,12,18,14,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,SO2,12,48,21,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,CO,44,118,95,240,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,20-11-2023 12:00:00,OZONE,1,199,13,240,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,PM2.5,69,235,138,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,PM10,60,124,92,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,NO2,26,26,26,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,NH3,2,2,2,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,SO2,25,27,26,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,CO,44,70,60,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960,20-11-2023 12:00:00,OZONE,11,15,14,138,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,PM2.5,98,312,183,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,PM10,88,168,119,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,NO2,46,90,65,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,NH3,1,1,1,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,SO2,16,25,19,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,CO,24,50,35,183,PM2.5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,20-11-2023 12:00:00,OZONE,26,40,31,183,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,PM2.5,131,395,308,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,PM10,149,452,329,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,NO2,96,170,129,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,NH3,8,18,12,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,SO2,9,36,16,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,CO,6,68,23,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,20-11-2023 12:00:00,OZONE,18,210,210,329,PM10
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,PM2.5,124,385,308,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,PM10,125,419,242,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,NO2,41,131,80,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,NH3,3,15,8,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,SO2,5,32,15,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,CO,45,127,98,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,20-11-2023 12:00:00,OZONE,1,81,10,308,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,PM2.5,128,404,286,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,PM10,118,355,197,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,NO2,57,296,148,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,NH3,10,15,13,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,SO2,6,37,22,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,CO,10,124,75,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,20-11-2023 12:00:00,OZONE,3,154,19,286,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,PM2.5,134,368,297,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,PM10,115,369,223,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,NO2,15,140,84,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,NH3,1,17,9,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,SO2,1,122,46,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,CO,5,127,47,297,PM2.5
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,20-11-2023 12:00:00,OZONE,14,24,15,297,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,PM2.5,24,243,119,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,PM10,33,144,98,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,NO2,2,3,2,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,NH3,2,2,2,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,SO2,46,47,47,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,CO,23,55,50,119,PM2.5
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859,20-11-2023 12:00:00,OZONE,2,17,4,119,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,PM2.5,109,361,261,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,PM10,108,278,187,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,NO2,11,86,45,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,NH3,5,10,7,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,SO2,6,20,11,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,CO,2,122,75,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000,20-11-2023 12:00:00,OZONE,14,152,26,261,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,PM2.5,105,499,328,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,PM10,102,473,327,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,NO2,68,116,87,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,NH3,2,5,4,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,SO2,4,15,10,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,CO,NA,NA,NA,328,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,20-11-2023 12:00:00,OZONE,4,143,20,328,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,PM2.5,87,336,241,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,PM10,103,282,184,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,NO2,37,125,82,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,NH3,4,9,6,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,SO2,12,61,33,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,CO,20,97,58,241,PM2.5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,20-11-2023 12:00:00,OZONE,25,140,36,241,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,PM2.5,103,321,227,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,PM10,133,313,205,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,NO2,12,87,32,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,NH3,6,6,6,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,SO2,10,44,17,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,CO,23,108,36,227,PM2.5
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,20-11-2023 12:00:00,OZONE,6,48,19,227,PM2.5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,PM2.5,75,224,106,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,PM10,114,207,143,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,NO2,21,46,31,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,NH3,2,3,2,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,SO2,15,15,15,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,CO,40,74,47,143,PM10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,20-11-2023 12:00:00,OZONE,3,8,6,143,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,PM2.5,86,183,132,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,PM10,119,148,137,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,NO2,18,23,21,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,NH3,2,3,3,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,SO2,19,20,20,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,CO,39,54,48,137,PM10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26.509954,80.249612,20-11-2023 12:00:00,OZONE,29,39,31,137,PM10
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,20-11-2023 12:00:00,PM2.5,78,245,129,129,PM2.5
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,20-11-2023 12:00:00,PM10,80,159,109,129,PM2.5
